ㄱㅏ	0.05383853939196104	0.03361995688295279
ㄱㅓ	0.008985234302306576	0.4430089033193896
ㄱㅗ	0.0030438492342086277	0.5259918647464085
ㄱㅜ	1.747866761700373E-4	0.5743371182335504
ㄱㅡ	0.04856988664065537	0.07057746355162448
ㄱㅣ	0.020881962745854247	0.2868646543914857
ㄱㅔ/ㅐ	0.05221540676858916	0.038689095077161575
ㄱㅢ	NaN	1.0
ㄱㅝ	0.08609345690425908	0.01217059463688552
ㄱㅘ	0.10778174728290559	0.0016656305902395395
ㄱㅚ/ㅞ/ㅙ	0.03418353837671209	0.25238163061742946
ㄱㅟ	0.017362833716113784	0.45871538648344945
ㄱㅖ/ㅒ	0.017594831030070555	0.44459695187658055
ㄱㅑ	0.018977956921847044	0.4301079636377697
ㄱㅛ	0.02577758142336836	0.45623533821694573
ㄱㅠ	0.02879312474013111	0.27345428450294185
ㄱㅕ	0.08269745138014156	0.0070767063548543285
ㄴㅏ	0.029663090699986964	0.18591851076062063
ㄴㅓ	0.026378616190168364	0.23523449360314092
ㄴㅗ	0.014754944069295403	0.3560065039165607
ㄴㅜ	0.04425153279258234	0.07916749547554675
ㄴㅡ	0.02502184375145192	0.25235281090430933
ㄴㅣ	0.01713914751255217	0.35743723972902547
ㄴㅔ/ㅐ	0.01998375461495819	0.2954184191097657
ㄴㅢ	NaN	1.0
ㄴㅝ	0.026779331078070748	0.4217710888946542
ㄴㅘ	0.03427681778930005	0.24445282745892233
ㄴㅚ/ㅞ/ㅙ	0.02502941309022077	0.4701273263422762
ㄴㅟ	0.02921778170802196	0.3582785579673493
ㄴㅖ/ㅒ	0.01633261206202426	0.7244139937105041
ㄴㅑ	0.08489206433352806	0.017425938611076223
ㄴㅛ	0.018874515762588102	0.650370732278869
ㄴㅠ	0.02215921837490882	0.5530650688018485
ㄴㅕ	0.0314840414062114	0.19920324622155422
ㄷㅏ	0.055702923205241554	0.03734145021087292
ㄷㅓ	0.02605791863396322	0.22884553513430475
ㄷㅗ	0.03585597705651162	0.13570213437313958
ㄷㅜ	0.054970779247380794	0.030097371197812268
ㄷㅡ	0.04984321650919596	0.068804148835331
ㄷㅣ	0.04366347902655853	0.07878327916609285
ㄷㅔ/ㅐ	0.027829390329383884	0.205262544875876
ㄷㅢ	NaN	1.0
ㄷㅝ	0.03204068863809824	0.29461419380657455
ㄷㅘ	0.04101121283014925	0.13610654847737239
ㄷㅚ/ㅞ/ㅙ	0.0578488818305402	0.07635747788695582
ㄷㅟ	0.06573116556011917	0.04429338868991899
ㄷㅖ/ㅒ	0.019541494005229185	0.633584968015872
ㄷㅑ	0.03588101709772618	0.21649372018511875
ㄷㅛ	0.022582807650456463	0.543898949296308
ㄷㅠ	0.006462674806633246	0.5676064363985038
ㄷㅕ	0.06318794650039374	0.009371826396050423
ㄹㅏ	0.0370736481273954	0.12405280903806926
ㄹㅓ	0.054607300628872334	0.03166150472412888
ㄹㅗ	0.021022955200109064	0.2816802189089392
ㄹㅜ	0.028332168805304276	0.2225051633087951
ㄹㅡ	0.01473631528681641	0.3743752201882448
ㄹㅣ	0.034259166002795105	0.1570753664617794
ㄹㅔ/ㅐ	0.025870219834507272	0.23289499498296817
ㄹㅢ	NaN	1.0
ㄹㅝ	0.02589841085009018	0.4453920424053883
ㄹㅘ	0.03314926377932984	0.2671881232184501
ㄹㅚ/ㅞ/ㅙ	0.02420605733792893	0.4930662142137228
ㄹㅟ	0.00209669687052381	0.6177390891759004
ㄹㅖ/ㅒ	0.015795342169088865	0.7393051144919744
ㄹㅑ	0.059788021016524105	0.07041444313433941
ㄹㅛ	0.01825362860599226	0.6682723814963193
ㄹㅠ	0.09785748948686084	0.013941121435856317
ㄹㅕ	0.03579412911948141	0.16563642524993352
ㅁㅏ	0.005948163133573848	0.4622339302752427
ㅁㅓ	0.050773149534135274	0.04429905312050275
ㅁㅗ	0.0031180812305037693	0.5073012971390034
ㅁㅜ	0.029635855350563914	0.19053950266736716
ㅁㅡ	0.06059576491861649	0.015274860335221564
ㅁㅣ	0.011546415796278322	0.42173582694806294
ㅁㅔ/ㅐ	0.02164490484181799	0.2697566569557417
ㅁㅢ	NaN	1.0
ㅁㅝ	0.19112774853084818	3.6806939046461287E-6
ㅁㅘ	0.040277219126296386	0.14571934410981865
ㅁㅚ/ㅞ/ㅙ	0.02941099030354297	0.3563390794901318
ㅁㅟ	0.0343325627096472	0.24577178920145765
ㅁㅖ/ㅒ	0.019191752249892155	0.6435537859221013
ㅁㅑ	0.010311365263413069	0.5809515865463631
ㅁㅛ	0.02217863431621725	0.5553490873059221
ㅁㅠ	0.02603834753972595	0.4449756735716902
ㅁㅕ	0.06963787958856571	0.021433917571918912
ㅂㅏ	0.015019561154151647	0.3388068696786098
ㅂㅓ	0.02335186672365519	0.258531172545541
ㅂㅗ	0.007560298567179631	0.46875730915508484
ㅂㅜ	0.03883438614697954	0.11807071883620655
ㅂㅡ	0.06510347902052663	0.008627012015920105
ㅂㅣ	0.016685298339716114	0.32546012257759543
ㅂㅔ/ㅐ	0.030166529629141212	0.18275714859899345
ㅂㅢ	NaN	1.0
ㅂㅝ	0.03316644878342687	0.27088986856540204
ㅂㅘ	0.021495401393287164	0.3851997579319638
ㅂㅚ/ㅞ/ㅙ	0.002579458755158113	0.7011959183389248
ㅂㅟ	0.03618649240189571	0.21163399263875965
ㅂㅖ/ㅒ	0.02022809083152546	0.6140330425847949
ㅂㅑ	0.03714170844798778	0.19488970447715037
ㅂㅛ	0.02337626203309034	0.5216167627069758
ㅂㅠ	0.027444396544842008	0.40819459418586884
ㅂㅕ	0.07451126161469342	0.014528290082951319
ㅅㅏ	0.012289564020233368	0.3818463393062205
ㅅㅓ	0.052918584682493955	0.0458572931648159
ㅅㅗ	0.049967960850698975	0.04639348901898841
ㅅㅜ	0.01988551250308153	0.2835531009890588
ㅅㅡ	0.03885367277621696	0.1132991990798389
ㅅㅣ	0.010339452575882535	0.42362866247539177
ㅅㅔ/ㅐ	0.01874421838978251	0.29567244545352417
ㅅㅢ	NaN	1.0
ㅅㅝ	0.03929374598516873	0.1645145933380659
ㅅㅘ	0.03204982839225644	0.21844266581708233
ㅅㅚ/ㅞ/ㅙ	0.012758729676676203	0.4467742908778943
ㅅㅟ	0.04225634046821854	0.13345626388603055
ㅅㅖ/ㅒ	0.05137973497299105	0.1259300021572217
ㅅㅑ	0.0597546311633797	0.05200811777632103
ㅅㅛ	0.16821493980551316	2.9895811035735947E-5
ㅅㅠ	0.004635342991876122	0.6715993971265009
ㅅㅕ	0.07749181508410531	0.001008679487058097
ㅈㅏ	0.046674225160495665	0.060311471124292755
ㅈㅓ	0.10757626251332565	3.782345155605692E-4
ㅈㅗ	0.006704884083186488	0.47828926628294227
ㅈㅜ	0.002134606162924813	0.522068087851799
ㅈㅡ	0.021648991132665503	0.30121828807047896
ㅈㅣ	0.05419861134564229	0.04498105592472749
ㅈㅔ/ㅐ	0.024069801793581317	0.2522682658462316
ㅈㅢ	NaN	1.0
ㅈㅝ	0.03444751495272388	0.24547757074459617
ㅈㅘ	0.023790702884433457	0.3458910927656351
ㅈㅚ/ㅞ/ㅙ	0.032196513018554376	0.2928954833733807
ㅈㅟ	0.013903874835029284	0.5194663431461389
ㅈㅖ/ㅒ	0.06282621109104812	0.08303303168290475
ㅈㅑ	0.007603986246552513	0.5083608583532907
ㅈㅛ	0.01205204422052301	0.503366146792311
ㅈㅠ	0.0025165638833097243	0.6184775189021531
ㅈㅕ	0.06793448656768397	0.00466392900916158
ㅊㅏ	0.016618712035898542	0.3470204433593246
ㅊㅓ	0.08017870809013197	0.007218269855817723
ㅊㅗ	0.010527607871553449	0.4470602877407049
ㅊㅜ	0.021942758414332974	0.27666613617908953
ㅊㅡ	7.286511697898897E-4	0.5679741736565401
ㅊㅣ	0.04761145504026471	0.0761864232660695
ㅊㅔ/ㅐ	0.020229754283476016	0.3210950315480167
ㅊㅢ	NaN	1.0
ㅊㅝ	0.025674411634097952	0.4514880840465685
ㅊㅘ	0.03286255085550333	0.27318198965921
ㅊㅚ/ㅞ/ㅙ	0.02399669553973427	0.4989611134442008
ㅊㅟ	0.028012251404638745	0.38848986220033693
ㅊㅖ/ㅒ	0.015658725900133792	0.7430674814862356
ㅊㅑ	0.028751691738664435	0.36947730777003146
ㅊㅛ	0.018095750251199638	0.6728145896976447
ㅊㅠ	0.02124492551321274	0.5795113197800931
ㅊㅕ	0.05063291139240506	0.04793108839891169
ㅋㅏ	0.005792578235299232	0.5015148271051191
ㅋㅓ	3.106629369296974E-4	0.5951100284548696
ㅋㅗ	0.0018214950730498815	0.5738509744125271
ㅋㅜ	0.01817649311885626	0.32328948944932584
ㅋㅡ	0.05654029472648546	0.02322116665146344
ㅋㅣ	0.021628428632667264	0.28055297560886955
ㅋㅔ/ㅐ	3.6204685272000906E-4	0.6018994242843035
ㅋㅢ	NaN	1.0
ㅋㅝ	0.010713621082384593	0.5102613557714393
ㅋㅘ	0.024054068190214276	0.3124186230038777
ㅋㅚ/ㅞ/ㅙ	0.014688013200393996	0.4642727291605915
ㅋㅟ	0.06998971238191408	0.045686198065213596
ㅋㅖ/ㅒ	0.014817705915875251	0.7659783650001808
ㅋㅑ	0.004156694830808614	0.5909177091368704
ㅋㅛ	0.01712383927399297	0.7006394789360656
ㅋㅠ	0.020103874380786736	0.6127616764411058
ㅋㅕ	0.02950226359543448	0.2526021524379213
ㅌㅏ	0.024008082520682324	0.24525135334164264
ㅌㅓ	3.106629369296974E-4	0.5951100284548696
ㅌㅗ	0.033067141326136244	0.16661464731642583
ㅌㅜ	0.005237823059979159	0.49479398259108137
ㅌㅡ	0.007048383624439924	0.4819943123875486
ㅌㅣ	0.003030356758972616	0.5641177385579199
ㅌㅔ/ㅐ	0.012158740137180345	0.3981005757185503
ㅌㅢ	NaN	1.0
ㅌㅝ	0.024295455682887903	0.48973864422759467
ㅌㅘ	0.031097524621602986	0.311953262869375
ㅌㅚ/ㅞ/ㅙ	0.022707848628829984	0.5357272708358006
ㅌㅟ	0.0056580830607748924	0.5720692076808903
ㅌㅖ/ㅒ	0.014817705915875251	0.7659783650001808
ㅌㅑ	0.027207457074383642	0.4090822908612026
ㅌㅛ	0.01712383927399297	0.7006394789360656
ㅌㅠ	0.020103874380786736	0.6127616764411058
ㅌㅕ	0.04791345065123194	0.0654038509972241
ㅍㅏ	0.014898228476982684	0.34723957368587605
ㅍㅓ	0.02992432121405696	0.1946195865363551
ㅍㅗ	0.0311491644993091	0.17794099118703063
ㅍㅜ	0.03426431742192174	0.15687262834595603
ㅍㅡ	0.06382389342356953	0.008505269237785745
ㅍㅣ	0.012543668512760923	0.3861658155517286
ㅍㅔ/ㅐ	0.027027381826169067	0.21890617283468003
ㅍㅢ	NaN	1.0
ㅍㅝ	0.02742522977078371	0.4048317138916424
ㅍㅘ	0.03510355060558757	0.2286343910207685
ㅍㅚ/ㅞ/ㅙ	0.025633104987797136	0.45357786109709114
ㅍㅟ	0.029922494120522735	0.34123483489773737
ㅍㅖ/ㅒ	0.01672654321544609	0.713410421086815
ㅍㅑ	0.03071235919519135	0.322308269829953
ㅍㅛ	0.019329755851338074	0.6372212566662262
ㅍㅠ	0.022693683188020418	0.5377288488222486
ㅍㅕ	0.044938876445987846	0.10338236717485451
ㅎㅏ	0.03631099013505642	0.12543976776481855
ㅎㅓ	0.07600465837935359	0.00276646956677245
ㅎㅗ	0.026883036159728153	0.21524535257583016
ㅎㅜ	0.06663866788771783	0.008542400989232235
ㅎㅡ	0.057219455001591375	0.041714040055786966
ㅎㅣ	0.0571311767110354	0.024524441999897145
ㅎㅔ/ㅐ	0.03590862541780307	0.13194288607293309
ㅎㅢ	NaN	1.0
ㅎㅝ	0.009543725245350567	0.593976815875979
ㅎㅘ	0.13558612658770583	1.6559344547353394E-4
ㅎㅚ/ㅞ/ㅙ	0.1303658182527964	5.960905995940612E-4
ㅎㅟ	0.05533438410261595	0.07300980875439371
ㅎㅖ/ㅒ	0.021338344865411994	0.5825644260151187
ㅎㅑ	0.01638615177925384	0.47578610760359397
ㅎㅛ	0.024659308932354733	0.4862515983058171
ㅎㅠ	0.06291925878945685	0.06120755372447694
ㅎㅕ	0.07818711299823924	0.010521309454941362
ㄲㅏ	0.04724487809896871	0.06482465709786686
ㄲㅓ	0.022448251866381993	0.3116864565500769
ㄲㅗ	0.00915137962478911	0.49610638454023115
ㄲㅜ	0.10162329478573974	0.0019287198252473904
ㄲㅡ	0.09197314230457541	0.0061870558024976745
ㄲㅣ	0.031119926856726456	0.2093001039634696
ㄲㅔ/ㅐ	0.029434180109032884	0.23073884914215265
ㄲㅢ	NaN	1.0
ㄲㅝ	0.023737114866054895	0.36811915290174657
ㄲㅘ	0.043126265558788276	0.1640953824096752
ㄲㅚ/ㅞ/ㅙ	0.02794648552776408	0.33057909417984915
ㄲㅟ	0.021172537093256866	0.5793772060718009
ㄲㅖ/ㅒ	0.01183535554371126	0.84245033504093
ㄲㅑ	0.02173142926062534	0.5628370737609246
ㄲㅛ	0.013677334887848069	0.7955078517651759
ㄲㅠ	0.016057580198551583	0.729823870273346
ㄲㅕ	0.038269940502453144	0.17318189187007396
ㄸㅏ	0.03428707896916158	0.16488193739199158
ㄸㅓ	0.037945831085467153	0.14569522165545046
ㄸㅗ	0.011357038971496168	0.4798658262676822
ㄸㅜ	0.03379457589943844	0.19477565049414192
ㄸㅡ	0.02524292666497071	0.27895566183793397
ㄸㅣ	0.037917330880363136	0.14617006629177218
ㄸㅔ/ㅐ	0.03223335196499757	0.1948038388509869
ㄸㅢ	NaN	1.0
ㄸㅝ	0.017306839910470974	0.6933753265533132
ㄸㅘ	0.022152285895056682	0.5501827282434899
ㄸㅚ/ㅞ/ㅙ	0.01617590985161773	0.7260415124096558
ㄸㅟ	0.018882752115265043	0.6470189604404045
ㄸㅖ/ㅒ	0.06766749821085644	0.12781901196570533
ㄸㅑ	0.019381200752246922	0.6322420184414942
ㄸㅛ	0.012198147210565296	0.8331902477333303
ㄸㅠ	0.014320971791179726	0.7778387149782331
ㄸㅕ	0.034131091460168704	0.24694092194124773
ㅃㅏ	0.027401180497223267	0.2466301737503769
ㅃㅓ	0.02973292299156436	0.21715577297568042
ㅃㅗ	0.011597445630675872	0.42776720431519105
ㅃㅜ	0.02648501655144566	0.2554583689914378
ㅃㅡ	0.03801081292568268	0.17896939692414376
ㅃㅣ	0.001941372812198641	0.5667853621215804
ㅃㅔ/ㅐ	0.003796981356182536	0.5414137051055227
ㅃㅢ	NaN	1.0
ㅃㅝ	0.016333307517653797	0.7214107773668091
ㅃㅘ	0.02090619082482165	0.5869441133283809
ㅃㅚ/ㅞ/ㅙ	0.015265993754554124	0.7516426858360866
ㅃㅟ	0.017820572598678336	0.6782415560370791
ㅃㅖ/ㅒ	0.009961622065834008	0.8851876228339944
ㅃㅑ	0.02725356444285929	0.3355888182669702
ㅃㅛ	0.06015012406710875	0.15018798055414842
ㅃㅠ	0.013515398387400833	0.7992817091066565
ㅃㅕ	0.005475899393228886	0.6585163465414765
ㅆㅏ	0.012797876409145077	0.40184204930259604
ㅆㅓ	0.043690882560576655	0.11048319914688265
ㅆㅗ	0.007385001816595228	0.5408048180457725
ㅆㅜ	0.012790816345148615	0.48415772202592466
