ㄱㅏ	0.024741154594161496	0.23194788181016457
ㄱㅓ	0.07804973769663609	0.003225523339489049
ㄱㅗ	0.004278346153214556	0.4975889225833701
ㄱㅜ	0.01167126313163202	0.4074178095052047
ㄱㅡ	0.036698266314401276	0.14275013521604396
ㄱㅣ	0.02635420582788977	0.23178018607276582
ㄱㅔ/ㅐ	0.047311807703178325	0.06547239789557877
ㄱㅢ	NaN	1.0
ㄱㅝ	0.06414622547844076	0.062344474296465176
ㄱㅘ	0.14664955514327832	3.648069457414458E-5
ㄱㅚ/ㅞ/ㅙ	0.013970144881476212	0.4395369062009739
ㄱㅟ	0.030820362010641	0.3529344470702176
ㄱㅖ/ㅒ	NaN	1.0
ㄱㅑ	0.03781193788109334	0.2090730064928162
ㄱㅛ	0.02175603346710016	0.5946471951416217
ㄱㅠ	0.0388359238547001	0.2054533266009934
ㄱㅕ	0.1183489751599853	2.226161845148293E-4
ㄴㅏ	0.05464507603749739	0.047948927378221644
ㄴㅓ	0.03094109776606603	0.1975189757087634
ㄴㅗ	0.016953158394634675	0.33398802931864124
ㄴㅜ	0.005603172411912506	0.48819640392590663
ㄴㅡ	0.009239344074675223	0.45641770833191114
ㄴㅣ	0.043447178429070976	0.09635721899250384
ㄴㅔ/ㅐ	0.025706555801927666	0.2751608809756734
ㄴㅢ	NaN	1.0
ㄴㅝ	0.018695026777044398	0.6709675886875242
ㄴㅘ	0.03527880231464687	0.24438302233245718
ㄴㅚ/ㅞ/ㅙ	0.022935979497415302	0.5490288119915483
ㄴㅟ	0.018695026777044398	0.6709675886875242
ㄴㅖ/ㅒ	NaN	1.0
ㄴㅑ	0.01646427768016215	0.4509711880069938
ㄴㅛ	0.01319678296086479	0.8194122482635381
ㄴㅠ	0.033996401547228126	0.2946083316029034
ㄴㅕ	0.0184704279972388	0.33598236983357915
ㄷㅏ	0.11494531010609903	1.7384953873373268E-4
ㄷㅓ	0.0360907417159606	0.14140817809947379
ㄷㅗ	0.036216406390607525	0.13979247873123224
ㄷㅜ	0.05410134615390077	0.03812155297892247
ㄷㅡ	0.1173314011661555	5.185672890119363E-4
ㄷㅣ	0.0726794388665904	0.0041038317199165834
ㄷㅔ/ㅐ	0.00802808241744232	0.4943669848870561
ㄷㅢ	NaN	1.0
ㄷㅝ	0.02222889293315755	0.5720476763606205
ㄷㅘ	0.04194745098868995	0.1391229737591901
ㄷㅚ/ㅞ/ㅙ	0.027271500525004613	0.4320180741609425
ㄷㅟ	0.02222889293315755	0.5720476763606205
ㄷㅖ/ㅒ	NaN	1.0
ㄷㅑ	0.027271500525004613	0.4320180741609425
ㄷㅛ	0.015691332192119954	0.7567119108871034
ㄷㅠ	0.020784322245261704	0.6135460844706974
ㄷㅕ	0.07208029197080291	0.003357090940986717
ㄹㅏ	0.02782722537606421	0.24216149009111912
ㄹㅓ	0.02887081258376227	0.25043469835215343
ㄹㅗ	0.024392403738017127	0.2952038588096545
ㄹㅜ	0.03879390063838541	0.14874016101922471
ㄹㅡ	0.007214963441619861	0.5134180502429264
ㄹㅣ	0.010244386737576182	0.5294418846492246
ㄹㅔ/ㅐ	0.05305145726585357	0.07943097432248036
ㄹㅢ	NaN	1.0
ㄹㅝ	0.012936204492958523	0.8240445257631875
ㄹㅘ	0.024411508282476024	0.5049518641918583
ㄹㅚ/ㅞ/ㅙ	0.01587077272278591	0.7476651686394024
ㄹㅟ	0.012936204492958523	0.8240445257631875
ㄹㅖ/ㅒ	NaN	1.0
ㄹㅑ	0.1506306375385841	0.002311975811244337
ㄹㅛ	0.0866690620767864	0.09207921322826768
ㄹㅠ	0.012095530066240682	0.8442842158679749
ㄹㅕ	0.06946361345911903	0.03495616993957717
ㅁㅏ	0.06759224436997677	0.017652420277593627
ㅁㅓ	0.06501944417371985	0.01302192729884674
ㅁㅗ	0.01729483206728168	0.3411947263998685
ㅁㅜ	0.04329144157247123	0.10045386219686435
ㅁㅡ	0.06762209557706299	0.006513838550399588
ㅁㅣ	0.03623534872984821	0.14794507806091522
ㅁㅔ/ㅐ	0.019346060756410585	0.34112108829476684
ㅁㅢ	NaN	1.0
ㅁㅝ	0.14421257738527565	0.0010273514034057954
ㅁㅘ	0.0416621131687487	0.14276698055509765
ㅁㅚ/ㅞ/ㅙ	0.027085992459009625	0.43679615424392604
ㅁㅟ	0.022077686037392547	0.5762500468024976
ㅁㅖ/ㅒ	NaN	1.0
ㅁㅑ	0.027085992459009625	0.43679615424392604
ㅁㅛ	0.015584595539137616	0.7594812133955176
ㅁㅠ	0.020642941707025464	0.6174862886830331
ㅁㅕ	0.09222351199598362	0.004215561838066968
ㅂㅏ	0.009635310585314128	0.42498990999775915
ㅂㅓ	0.021781866498397598	0.28130318870000315
ㅂㅗ	0.0013370133206368404	0.5260068623462895
ㅂㅜ	0.04241444686597644	0.10065092058244168
ㅂㅡ	0.08068156350556765	8.50973281935373E-4
ㅂㅣ	0.007639736347093282	0.48172119678384
ㅂㅔ/ㅐ	0.041364905531050496	0.11118051770381893
ㅂㅢ	NaN	1.0
ㅂㅝ	0.026341423064180584	0.4612752917483371
ㅂㅘ	0.0497080784130668	0.0650377835076843
ㅂㅚ/ㅞ/ㅙ	0.032316955013653344	0.312631268939235
ㅂㅟ	0.026341423064180584	0.4612752917483371
ㅂㅖ/ㅒ	NaN	1.0
ㅂㅑ	0.032316955013653344	0.312631268939235
ㅂㅛ	0.01859435919531037	0.679643664003462
ㅂㅠ	0.024629594780585816	0.5082731516636189
ㅂㅕ	0.11455841276925481	4.396266692398157E-4
ㅅㅏ	0.0048892347312275855	0.4732113244841642
ㅅㅓ	0.09387077371963559	0.0018892129023328201
ㅅㅗ	0.03305169442865041	0.15803423784302068
ㅅㅜ	0.030683098010522592	0.18581484278479438
ㅅㅡ	8.324619205116965E-4	0.5880803684183015
ㅅㅣ	0.044100394643364155	0.09366954324376703
ㅅㅔ/ㅐ	0.008778110316551324	0.46561078984602
ㅅㅢ	NaN	1.0
ㅅㅝ	0.027533388482922583	0.4309558423244979
ㅅㅘ	0.051957399201701816	0.0511480248108897
ㅅㅚ/ㅞ/ㅙ	0.005509589435499194	0.6607753626065505
ㅅㅟ	0.07615805852808394	0.037122480195643175
ㅅㅖ/ㅒ	NaN	1.0
ㅅㅑ	0.005509589435499194	0.6607753626065505
ㅅㅛ	0.07815835517341374	0.05159706518685906
ㅅㅠ	0.011190353136017855	0.5210690543909837
ㅅㅕ	0.08928086012930798	1.858628209718482E-4
ㅈㅏ	0.06164561694002299	0.0196834383735156
ㅈㅓ	0.14722506207772518	3.998536478733232E-6
ㅈㅗ	0.00781285456254678	0.43687586669903034
ㅈㅜ	0.0019109732243346147	0.5478061062718337
ㅈㅡ	0.023427174824825245	0.28646307213930045
ㅈㅣ	0.09623187923827858	0.0019294365723683121
ㅈㅔ/ㅐ	0.03804201531203319	0.12664969567826279
ㅈㅢ	NaN	1.0
ㅈㅝ	0.027271281923287104	0.4375383676253945
ㅈㅘ	0.032683663832068256	0.2221710109256368
ㅈㅚ/ㅞ/ㅙ	0.03345775165343911	0.2887693352841394
ㅈㅟ	0.007558887924389361	0.5624616323731967
ㅈㅖ/ㅒ	NaN	1.0
ㅈㅑ	0.03345775165343911	0.2887693352841394
ㅈㅛ	0.019250744751437725	0.6619586979733405
ㅈㅠ	0.025499025670751883	0.4853227097691969
ㅈㅕ	0.08843094297856195	2.17019753950652E-4
ㅊㅏ	0.009112658999392856	0.4506512419785158
ㅊㅓ	0.13522155778559727	3.988987383867773E-5
ㅊㅗ	0.040678437042749344	0.10773601822498896
ㅊㅜ	0.013413642875906129	0.3832978911319593
ㅊㅡ	0.026375858077879257	0.28206784554060516
ㅊㅣ	0.034915538095191635	0.16518378639478876
ㅊㅔ/ㅐ	0.014688751827704913	0.41811779577407043
ㅊㅢ	NaN	1.0
ㅊㅝ	0.019206479054067357	0.6566540935794154
ㅊㅘ	0.03624394796485928	0.22646189301388847
ㅊㅚ/ㅞ/ㅙ	0.02356345433762837	0.5315234664321276
ㅊㅟ	0.019206479054067357	0.6566540935794154
ㅊㅖ/ㅒ	NaN	1.0
ㅊㅑ	0.02356345433762837	0.5315234664321276
ㅊㅛ	0.01355781612627324	0.8106407332664528
ㅊㅠ	0.01795832347823094	0.6922129795115339
ㅊㅕ	0.062279692565491804	0.013724238501926571
